objid,ra,dec,spiral,elliptical
1237648722833047747,161.078375011799,1.12648308742112,1,0
1237648721226105031,169.408897349338,-0.0781054650898726,1,0
1237648722297618670,164.353568028688,0.781745061995939,1,0
1237648720152232278,169.121119827776,-0.938117208668663,1,0
1237648720152232220,169.1582556057,-1.02757169610344,1,0
1237648720152232146,169.082239988602,-0.938557858127001,1,0
1237674649923944584,169.167974694225,-0.211049396780579,1,0
1237648722297618666,164.339787379211,0.829857239256859,1,0
1237648721225973924,169.110710866943,-0.177830134333591,1,0
1237648720689037478,169.015043683819,-0.533314131520129,1,0
1237648720689102997,169.067985428886,-0.547809489862437,1,0
1237648721225842874,168.852567835581,-0.186148331732808,1,0
1237674649923813532,168.812350249653,-0.391364399065635,1,0
1237648721225908379,168.922620305914,-0.0599758514484349,1,0
1237648721225777283,168.704482951877,-0.152369278097241,1,0
1237648720688906427,168.746731187892,-0.598108855024143,1,0
1237648721225842792,168.776937893204,-0.0713039475669016,1,0
1237648720152035469,168.647262266473,-0.867584973288782,1,0
1237654671350759489,160.373555852111,0.942946856600469,1,0
1237674649386811566,168.56174063473,-0.716691800531823,1,0
1237648720152035499,168.691378106003,-0.847646686470284,1,0
1237648720152035644,168.751760070419,-0.854463155390811,1,0
1237674649386942521,168.768833948844,-0.824054839885125,1,0
1237648720152166496,168.916693068267,-0.84018383507494,1,0
1237674649386811585,168.581149335812,-0.678574376382725,1,0
1237648721225777237,168.62443835703,-0.189878995366266,1,0
1237674649923747977,168.621398804671,-0.415723614766467,1,0
1237674649923682647,168.615826451788,-0.227741461433242,1,0
1237674649923748036,168.695472860432,-0.29049371155518,1,0
1237674649386745997,168.417204330827,-0.773346528575986,1,0
1237674649386746027,168.451797231402,-0.700923964605402,1,0
1237674649386745976,168.402847661815,-0.815617421651779,1,0
1237648722297553093,164.248496247611,0.728364005216725,1,0
1237648720688840850,168.499680235119,-0.479698321033139,1,0
1237648720688840876,168.536806983767,-0.452969453746786,1,0
1237654669740015779,160.141418031868,-0.299485422350704,1,0
1237648721225711825,168.564307227961,-0.058322462255777,1,0
1237648721225711930,168.571162009407,-0.0751713778947719,1,0
1237648720151904401,168.307465368193,-1.00876964308887,1,0
