objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,spiral,elliptical
1237651715338273032,254.430594567346,40.9779601597614,20.36924,18.58488,17.5212,17.08963,16.76881,0,1
1237654952669282694,252.836254171341,40.8740032342687,18.20667,16.36348,15.57787,15.23282,14.95813,0,1
1237654953205432701,252.198975418651,42.4855711828677,20.29913,18.2499,17.13917,16.67875,16.3199,0,1
1237654953205563768,252.340211807505,42.2270013286966,20.42498,18.11709,16.85789,16.3323,15.98232,0,1
1237654953206284677,253.54453778748,40.8098057965356,17.86479,16.09547,15.3282,14.95234,14.64764,0,1
1237654953742565683,253.196753821655,42.2443507575493,20.22613,18.32929,17.28581,16.82074,16.51443,0,1
1237654953743221038,254.107473076184,40.9789046711976,18.30679,16.46704,15.68128,15.29353,14.99218,0,1
1237654953743351903,254.36409488844,40.7095598163133,18.28582,16.65606,15.93813,15.59933,15.33794,0,1
1237654953743351915,254.419674123769,40.7223673883953,16.39906,14.52456,13.76315,13.38744,13.12582,0,1
1237654954279174546,253.300935964107,42.9524374956751,18.89873,17.10256,16.3738,16.04058,15.7931,0,1
1237654954279305673,253.26127583055,42.6379428613695,21.08419,18.99935,17.54566,17.00401,16.67904,0,1
1237654954279829830,254.033258621569,41.6883105914286,19.25845,17.23954,16.14826,15.69665,15.35983,0,1
1237655128767398134,250.738818840565,40.1302558737447,18.32336,16.54977,15.74258,15.33657,15.03023,0,1
1237655128767463565,250.969282986798,39.9834030383067,17.10526,15.44838,14.77332,14.44883,14.18032,0,1
1237655129304006775,250.765232202728,40.7888849759669,19.77408,17.69186,16.57559,16.12892,15.79575,0,1
1237655129305842127,253.677588947777,37.2468440175383,19.54553,17.5561,16.34587,15.86567,15.50074,0,1
1237655129841336533,252.020052096812,40.2947525098124,19.83279,17.98729,16.9283,16.45871,16.11824,0,1
1237655129841991992,253.097444689098,39.0434128336898,20.22137,18.29148,17.11937,16.64966,16.29104,0,1
1237655129842516232,253.848889520033,37.9973727928503,18.40436,16.75319,16.00245,15.63669,15.37031,0,1
1237655129842647450,254.136758358197,37.6741323065119,19.26636,17.58867,16.57232,16.11522,15.74372,0,1
1237655130378338374,252.567549511362,40.1570416832271,20.27658,18.29748,17.0787,16.61382,16.26135,0,1
1237655130378404121,252.707732225658,40.0382386105778,19.37632,17.37111,16.44389,16.03705,15.71504,0,1
1237655474506957226,252.822865072406,37.7165035834338,20.51031,18.336,17.17544,16.69715,16.362,0,1
1237655501884162416,250.240688802671,40.4140633420179,20.00155,17.97006,16.91148,16.46845,16.13173,0,1
1237655501884293289,250.405693369922,40.1634955794042,16.20166,14.28674,13.44093,13.04666,12.76151,0,1
1237655502422606079,253.031824129422,37.6654118051643,20.82042,18.80988,17.64896,17.19838,16.83313,0,1
1237655502957969890,251.163241618227,40.7094761609676,21.07167,18.96637,17.70637,17.21689,16.82641,0,1
1237655502958297375,251.66640080884,40.2185600990552,19.83916,18.47962,17.63744,17.22657,16.9586,0,1
1237655502959739228,253.86265998498,37.3736078862632,19.69173,17.53172,16.31235,15.84654,15.45913,0,1
1237655503494971444,251.669232431618,40.7583271011475,17.5196,15.79269,15.0493,14.66577,14.3902,0,1
1237655503495102761,251.912443077371,40.4732574797093,20.1624,18.12125,16.94795,16.4674,16.08447,0,1
1237655503496348164,254.122185653123,38.0877184565328,20.72542,18.70625,17.74187,17.30198,16.98032,0,1
1237655504032170325,252.952760360096,40.3686124941266,19.15012,17.05429,15.94695,15.48298,15.13764,0,1
1237655504568320138,252.1104590654,41.953112680624,16.51517,14.74205,13.96991,13.58037,13.33181,0,1
1237655504568582359,252.42864561107,41.5067618658406,19.96302,17.98753,16.80505,16.33099,16.01143,0,1
1237655504568779038,252.866173910877,41.1180985648669,20.68676,18.83437,17.51702,17.0415,16.70561,0,1
1237655504568844724,252.892745351548,40.843749380723,19.08983,17.24291,16.28845,15.8863,15.57681,0,1
1237655504568910228,253.012181316274,40.7524043347636,17.84161,15.95584,15.14288,14.7778,14.52351,0,1
1237655504570352143,255.35384610794,37.9868465373379,20.83597,18.82947,17.70234,17.23047,16.86563,0,1
1237665569296417125,253.346015666823,43.4452026642529,17.68338,16.03274,15.2168,14.81167,14.50091,0,1
1237665569296613868,253.725026243054,43.0092071727207,20.09021,18.25316,16.88015,16.39495,15.99234,0,1
1237665569296613934,253.53876136571,43.0533451385372,21.96004,19.44085,17.64479,17.0241,16.68335,0,1
1237665569297006877,254.112520517074,42.2744021149477,20.27256,18.32747,17.17395,16.69872,16.35198,0,1
1237665569297007060,254.178479943541,42.304067526786,21.1396,18.94672,17.39806,16.82296,16.42554,0,1
1237665569297465522,254.933366125259,41.3795741103669,19.52382,17.58104,16.53739,16.11189,15.74327,0,1
1237665569297465691,254.974862454127,41.2827414259801,19.2585,17.40758,16.3673,15.94631,15.57702,0,1
1237671934429757788,251.733355281774,41.9328139509326,20.80025,18.94152,17.43083,16.87896,16.53786,0,1
1237671934430544033,253.121230725605,40.3119576950324,17.36807,15.50188,14.65942,14.28045,13.95115,0,1
1237671936041222334,254.535603115246,40.8957016133896,17.35829,15.58811,14.82342,14.44755,14.13783,0,1
1237671936041222410,254.52289789072,40.8457686120158,21.2576,19.07511,17.62603,17.1023,16.7152,0,1
1237652933493588295,311.153366700999,-7.1521934558902,21.71166,19.12343,17.72891,17.18299,16.88915,0,1
1237654952133460008,253.98868887791,38.6709383136993,18.0989,16.19268,15.25153,14.84767,14.50355,0,1
1237654952670068964,254.03577149261,39.4328432010832,18.26858,16.41273,15.58889,15.19058,14.8858,0,1
1237654952670069182,254.027167117821,39.3338312371423,19.9558,17.9402,16.88266,16.45918,16.12132,0,1
1237654952670134284,254.087890896654,39.2751599389667,17.07914,15.09989,14.21725,13.79646,13.49103,0,1
1237654952670134644,254.109312792211,39.27480742975,20.11543,18.06014,17.14411,16.70838,16.34481,0,1
1237654952670331019,254.406565037279,38.7829646245527,17.15882,16.17131,15.69992,15.42714,15.19741,0,1
1237654952670331211,254.462413076681,38.8435686575052,20.35695,18.46054,17.29541,16.83393,16.45459,0,1
1237654952670396662,254.491905277823,38.759797975127,19.81386,17.70898,16.56309,16.11404,15.75256,0,1
1237654952670462340,254.604910470806,38.6133178811499,20.73755,18.64712,17.481,17.01652,16.67493,0,1
1237654953206677831,254.055939311002,40.0165338735653,20.6648,18.44547,17.22183,16.76324,16.44951,0,1
1237654953207136792,254.834112007034,39.1234942801951,19.41096,17.53906,16.47047,16.03772,15.67135,0,1
1237654953743548635,254.664959925733,40.3504192536791,18.94893,17.12245,16.23161,15.81181,15.47711,0,1
1237654953743614060,254.71119587024,40.1211596839123,16.15653,14.27061,13.43242,13.02494,12.72401,0,1
1237654953743876529,255.212021597029,39.6314421396391,18.82464,17.04165,16.27548,15.88575,15.57805,0,1
1237654953743941712,255.17567892835,39.5276793438367,17.65931,15.85567,15.08371,14.70981,14.44418,0,1
1237654953744007390,255.13751796601,39.3979738652401,17.72651,15.7782,14.89667,14.48444,14.17782,0,1
1237654953744400852,255.838094308716,38.6096451539565,20.79577,18.90621,17.45512,16.89981,16.54822,0,1
1237654953744597501,256.102498584769,38.1286312124986,21.07079,19.02342,17.70012,17.22071,16.88994,0,1
1237654954281075222,256.110561032741,39.1698489306973,19.5793,17.49453,16.44896,16.0035,15.64402,0,1
1237654954281206111,256.202017222416,38.9292188111651,18.08367,16.01795,15.10701,14.66164,14.31905,0,1
1237654954281533779,256.570026679125,38.2570769360012,20.83497,18.77805,17.38953,16.89043,16.54461,0,1
1237655129305317686,252.766045923051,38.3376897154135,20.83205,19.01614,17.62858,17.11183,16.7505,0,1
1237655129842057604,253.06327061753,38.7146043813114,21.18288,19.05088,17.64202,17.13129,16.76439,0,1
1237655502959018341,252.884350467762,38.8017813673621,17.51498,15.57068,14.68475,14.28634,13.965,0,1
1237655502959149413,253.167995766888,38.5587211349686,20.92504,18.75923,17.60319,17.14708,16.81736,0,1
1237655502959280492,253.189084110681,38.3029742843641,20.27748,18.27562,17.13979,16.6957,16.34597,0,1
1237655504032629072,253.475108235478,39.4605187798739,20.16971,17.92835,16.73264,16.21143,15.84318,0,1
1237648721759830130,162.306278630803,0.246619630163251,19.79823,17.80631,16.63954,16.16473,15.7873,0,1
1237648721759895673,162.421523252092,0.363098735460857,16.34797,14.43298,13.62467,13.22833,12.95374,0,1
1237648721759895794,162.35164861906,0.231993376869656,17.02404,15.35341,14.59601,14.22132,13.94671,0,1
1237648721759961111,162.495232384201,0.322301335705413,16.22682,14.29456,13.44527,13.03115,12.71239,0,1
1237648721759961197,162.525717889481,0.333248799031144,18.27294,16.38794,15.55326,15.14201,14.8203,0,1
1237648721759961394,162.546699244961,0.217212541906535,19.32363,17.31131,16.2598,15.82326,15.48023,0,1
1237648721760026732,162.65338603909,0.37120209662549,20.28214,18.40871,17.33646,16.88974,16.54897,0,1
1237648721760288813,163.276665759981,0.264635056313492,19.46456,17.44629,16.40203,15.95462,15.57199,0,1
1237648721760813192,164.524938895196,0.412152275535606,17.60027,16.05465,15.41644,15.11616,14.8544,0,1
1237648721760813307,164.499831405602,0.384770121749771,19.90471,17.91514,16.6888,16.20517,15.81407,0,1
1237648721760878739,164.645629835295,0.292387597907842,18.25294,16.40923,15.57311,15.20451,14.87957,0,1
1237648721761271932,165.48139749058,0.305420524905367,20.68934,18.82075,17.47248,16.96528,16.58121,0,1
1237648721761730742,166.592796476344,0.377249172527717,18.05108,16.12514,15.2534,14.83516,14.5153,0,1
1237648721761796219,166.69300843528,0.256691205846062,17.99506,16.16593,15.3529,14.95243,14.64619,0,1
1237648722293555444,155.102334194508,0.757079200873676,20.63824,18.68079,17.328,16.82632,16.49474,0,1
1237648722293620932,155.269534235416,0.682412752562318,19.94321,18.10753,17.29573,16.92649,16.65966,0,1
1237648722294276350,156.666340195725,0.716006597772742,19.80836,17.67819,16.47303,15.98628,15.63793,0,1
1237648722294276424,156.765032793999,0.699870899231553,18.83964,16.87823,15.91627,15.50998,15.16487,0,1
1237648722294341801,156.808512179,0.818741982425562,18.34405,16.82884,16.1382,15.81253,15.57609,0,1
1237648722294472925,157.225989052921,0.719538690256426,20.72979,18.11235,16.97376,16.4771,16.08164,0,1
1237648722294669535,157.671742576526,0.788167452406882,20.6827,18.90587,17.55022,17.03769,16.68517,0,1
1237648722294866111,158.056973521106,0.709313994636239,18.45843,16.5989,15.71852,15.32987,15.01554,0,1
1237648722295128122,158.710756310182,0.676398786120288,16.69994,14.98558,14.26366,13.91131,13.6437,0,1
1237648722295455879,159.338822144736,0.830695949062225,19.34149,17.28949,16.26294,15.84187,15.51833,0,1
1237648722295718111,160.020059868638,0.764686113730729,19.28478,17.3765,16.30816,15.85388,15.46249,0,1
1237648722296045766,160.785334565083,0.82579050417805,20.40248,18.66454,17.70664,17.34612,17.02503,0,1
1237648722296307855,161.321936167204,0.647214413099235,18.54314,16.71133,15.82808,15.4138,15.09026,0,1
1237648722296569979,161.910049357133,0.742932834246179,17.94414,16.05358,15.19177,14.76841,14.44198,0,1
1237648722296832101,162.589439602368,0.709420051618635,18.90546,17.1718,16.41418,16.05518,15.7746,0,1
1237648722297553078,164.230768113096,0.76672275496641,18.93931,17.07546,16.19162,15.79525,15.46522,0,1
1237648722297618511,164.344628596526,0.661624716077142,18.37798,16.72539,16.03485,15.71491,15.45538,0,1
1237648722830491854,155.282374698594,1.24444793967043,20.39779,18.36548,17.03118,16.52237,16.17931,0,1
1237648722830950599,156.311205833035,1.24868942456529,18.74144,16.85296,15.92092,15.53879,15.2317,0,1
1237648722831474819,157.470420002925,1.14329826804146,20.29218,18.39948,17.27815,16.84512,16.54185,0,1
1237648722832130213,158.975340721175,1.09794561757982,20.56185,18.54239,17.13684,16.63902,16.26835,0,1
1237648722832851117,160.594683214574,1.12635046315155,17.46363,15.67866,14.87537,14.51196,14.21134,0,1
1237648722833047691,160.990530112297,1.10497204328504,19.3733,17.39179,16.40529,15.99619,15.63165,0,1
1237648722833506478,162.134326508055,1.1401176129462,21.32632,18.94274,17.53325,17.02732,16.70179,0,1
1237648722833637499,162.398139885382,1.06862007692951,18.52783,16.70691,15.74809,15.3584,15.05093,0,1
1237648722833637550,162.439618483568,1.12964092265572,18.43686,16.52695,15.548,15.12641,14.77092,0,1
1237648722834227236,163.706571931332,1.16309170622207,20.59913,18.60415,17.54267,17.11144,16.80101,0,1
1237648722834686048,164.824374773697,1.153473536349,16.51163,14.72324,13.96918,13.61747,13.32763,0,1
1237648722834882675,165.257514402483,1.09649967854382,19.97615,17.98807,16.74356,16.27188,15.95976,0,1
1237648722835210472,166.039140634,1.23200964340782,21.23605,18.87499,17.55799,17.0714,16.78583,0,1
1237651752388132980,153.524547293913,0.915465055007345,19.83167,18.46367,17.59468,17.18444,16.93196,0,1
1237651752389705899,157.124527697163,0.983523197444947,20.71675,18.89327,17.5984,17.13262,16.82722,0,1
1237651752390230161,158.391649024323,1.01167013117056,19.01084,17.23618,16.13644,15.66457,15.32417,0,1
1237651800161910828,153.546789197024,-0.723404778611687,20.14394,18.27829,17.01829,16.55434,16.23065,0,1
1237651800162500807,154.934471438403,-0.638302605018083,17.45498,15.40583,14.44541,14.01925,13.68431,0,1
1237651800162762899,155.435314532387,-0.67215556027498,18.43892,16.27789,15.2589,14.80435,14.45971,0,1
1237651800699568313,155.3563727717,-0.253304238549786,19.68839,18.27195,17.3797,16.94224,16.64767,0,1
1237651800699830385,155.898132101008,-0.221525807410446,17.98306,16.02913,15.07118,14.67132,14.31688,0,1
1237651801236045997,154.506527762337,0.141576584730708,18.05265,16.24782,15.47775,15.09778,14.82151,0,1
1237651801236701418,155.88374668347,0.173723863235578,18.13749,16.0876,15.13566,14.69702,14.3861,0,1
1237651801236701478,155.916487783601,0.132633792046382,19.78253,18.03243,17.17377,16.76648,16.42892,0,1
1237651801237028985,156.669560501931,0.146552254312457,20.57964,18.49674,17.5777,17.11859,16.7866,0,1
1237651801772654601,153.90663804028,0.5253241650585,17.13419,15.75871,14.98982,14.61844,14.33976,0,1
1237651801772654910,153.845273274892,0.549259347239359,18.30209,16.5089,15.65521,15.29367,15.02485,0,1
1237651801772916880,154.432148876405,0.540587674636055,20.32737,18.1717,16.99272,16.53139,16.16475,0,1
1237651801773179000,154.980704913492,0.545440880493321,18.70144,16.94538,16.08955,15.7455,15.4629,0,1
1237651801773834365,156.524330948655,0.570248868185051,18.90782,16.88265,15.92282,15.52567,15.233,0,1
1237654668666339531,160.235081345394,-1.06631179129065,20.25406,17.92667,16.48919,15.94847,15.63192,0,1
1237654669200326841,153.642808163615,-0.836987607016603,18.19546,16.28082,15.44835,15.0365,14.7154,0,1
1237654669200326940,153.725617382003,-0.794525735434848,18.89277,16.92448,16.09559,15.70394,15.39474,0,1
1237654669200392249,153.829851447807,-0.793914478982339,18.65045,16.73436,15.77156,15.37319,15.03357,0,1
1237654669200719952,154.613716416745,-0.83345991521127,20.82887,18.54378,17.2798,16.76823,16.4534,0,1
1237654669200916669,155.016222939458,-0.793111456866741,19.89191,17.86718,16.83692,16.41133,16.06161,0,1
1237654669202030843,157.527758063499,-0.838972352774084,20.09706,18.16542,17.14997,16.68839,16.31678,0,1
1237654669202096355,157.779593179696,-0.755978491669505,21.13736,18.69312,17.21765,16.73773,16.44589,0,1
1237654669202423936,158.490518794438,-0.732594526574641,20.17057,18.03825,16.86906,16.38605,16.07231,0,1
1237654669202489478,158.605834210338,-0.833439775728091,22.06653,18.77195,17.42974,16.95312,16.64738,0,1
1237654669202817257,159.406895311189,-0.674303785160012,20.54682,18.44296,17.47888,17.04873,16.66529,0,1
1237654669202817275,159.430584840074,-0.654683015019284,18.79468,16.8308,15.87486,15.42212,15.07552,0,1
1237654669203013642,159.78892393039,-0.787741756931969,18.32399,16.33829,15.36425,14.93128,14.66157,0,1
1237654669203210391,160.257337223909,-0.746360280588017,20.56275,18.24392,17.10822,16.66854,16.33138,0,1
1237654669203275865,160.371198936441,-0.633341835750179,19.9424,17.4331,16.33485,15.89654,15.53003,0,1
1237654669203275901,160.40786108238,-0.643146427713632,19.79477,17.81006,16.73692,16.30828,15.95293,0,1
1237654669203865673,161.695982959728,-0.830715989666865,19.78415,18.34306,17.33353,16.82454,16.49562,0,1
1237654669737328803,153.969482262237,-0.403454519340059,17.25396,15.27026,14.33698,13.91803,13.5995,0,1
1237654669738442974,156.507844484702,-0.413482629231621,20.69015,18.06231,16.9046,16.42342,16.05023,0,1
1237654669739491406,158.870938836877,-0.399783031202932,18.39282,16.51988,15.60062,15.1576,14.8293,0,1
1237648721752686740,145.947970912502,0.212025288558178,18.82207,16.96612,16.0062,15.59339,15.25803,0,1
1237648722290213007,147.450900952104,0.837752957014799,20.33762,18.21591,17.06271,16.60452,16.20082,0,1
1237648722826887283,146.937212355376,1.1076832856482,19.95987,17.82881,16.5981,16.12807,15.80566,0,1
1237648722827215020,147.709148160534,1.14823390281402,18.0878,16.22573,15.32545,14.93566,14.60383,0,1
1237648722827346152,147.985562493089,1.11098538316719,18.70261,16.75862,15.85094,15.42527,15.08295,0,1
1237650796219859143,145.827967598123,0.193233420381656,19.41551,17.44398,16.39168,15.98272,15.6335,0,1
1237650796219990152,146.077037490391,0.191677499405626,22.72164,19.05935,17.78344,17.30109,16.91253,0,1
1237650796756861130,146.151858625125,0.613467186373361,20.29992,17.94514,16.84356,16.36592,15.99951,0,1
1237650796757909654,148.465089379632,0.428807192539847,18.3903,16.4411,15.49664,15.04661,14.7233,0,1
1237650797293994195,146.777925432119,1.03958690086452,18.65869,16.79685,15.8885,15.50421,15.19588,0,1
1237650797294583901,148.087274381841,0.970321808492365,17.27336,15.35063,14.45838,14.01757,13.68645,0,1
1237651752921727141,146.06723891116,1.10939145855575,19.65002,17.49272,16.33869,15.87622,15.49519,0,1
1237651752922710313,148.325815507644,1.27910386175197,20.82527,18.87256,17.5062,16.99126,16.66803,0,1
1237651753458794713,146.455770290494,1.62460858629693,19.94762,18.17832,17.12252,16.69211,16.3176,0,1
1237651753459122233,147.270649835464,1.60504217276911,19.7844,17.31071,16.17171,15.70499,15.32735,0,1
1237651753459188016,147.368306587286,1.63762455805248,21.30265,18.83495,17.39815,16.87528,16.52392,0,1
1237651753459515576,148.143864294035,1.77058319714,19.04888,17.17942,16.3169,15.89371,15.56941,0,1
1237651753459515590,148.167718187302,1.71323196927922,19.65792,17.65034,16.75981,16.34582,16.03706,0,1
1237651753459646638,148.422390084686,1.70065919963062,17.68491,15.70932,14.71774,14.31049,13.96496,0,1
1237651753459974250,149.184971229546,1.69124003950254,18.3029,16.44861,15.52625,15.11901,14.77997,0,1
1237651753460105240,149.43038812443,1.7545876650246,18.34216,16.52811,15.72215,15.34175,15.01394,0,1
1237651753995272475,145.657047445806,2.09253822257975,18.837,16.78899,15.81669,15.39595,15.08688,0,1
1237651753995403459,145.92950483533,2.03043845696016,19.12321,17.25077,16.21663,15.73806,15.37062,0,1
1237651753995403558,145.888290770612,2.09658366862101,21.23782,18.87535,17.29599,16.7204,16.36094,0,1
1237651753995468991,145.970126094835,2.11380337988733,19.31885,17.34669,16.39679,15.94366,15.61782,0,1
1237651753995469041,146.025550179491,2.09618028905239,20.0973,18.17735,17.26287,16.8569,16.53146,0,1
1237651753995731079,146.69812110022,2.16840127653491,17.96438,15.99106,15.02067,14.55133,14.19525,0,1
1237651753995862195,146.950040016125,2.03319982027923,19.52155,17.36477,16.29879,15.85813,15.47172,0,1
1237651754531684482,144.492272823826,2.32355525269559,20.22436,18.29037,17.06479,16.57896,16.23541,0,1
1237651754531946594,145.163863303103,2.48988651423477,20.71349,18.48224,17.44986,16.92185,16.67229,0,1
1237651754531946795,145.149539000748,2.49721299121864,19.7877,17.58038,16.46144,15.99765,15.65393,0,1
1237651754531946881,145.071354541548,2.41798123547272,20.92615,18.8777,17.25485,16.65036,16.29815,0,1
1237651754532208917,145.717598129907,2.38066913947303,20.74173,18.94261,17.45644,16.93639,16.61196,0,1
1237651754532405402,146.151853770428,2.40088027480428,17.73552,16.12081,15.33096,14.93162,14.63204,0,1
1237651754532536493,146.544699538089,2.51960221267484,18.08046,16.17333,15.34495,14.95614,14.63479,0,1
1237651754532667572,146.745597138532,2.4673015352058,19.97262,18.28384,16.98856,16.4993,16.18877,0,1
1237651754532667614,146.772414273587,2.53128929010285,19.27159,17.40515,16.44152,16.01316,15.66527,0,1
1237651801769640312,146.983570616328,0.521536827112848,20.21159,18.42119,17.0391,16.52792,16.16473,0,1
1237651801769902258,147.495142457343,0.540048537296067,17.86845,16.03847,15.14275,14.74249,14.4704,0,1
1237653664183222394,145.670778496389,1.43841207888216,19.13469,17.24712,16.07776,15.59791,15.23446,0,1
1237653664183484565,146.282036840026,1.38583117307883,19.36677,17.47243,16.52264,16.09656,15.77213,0,1
1237653664183681219,146.676512642556,1.37949055134394,19.623,18.5594,17.57812,17.0767,16.8148,0,1
1237653664184139818,147.752391008799,1.38700766572164,18.52691,16.53835,15.61191,15.21193,14.88202,0,1
1237653664184336668,148.20057343426,1.48245993404907,21.2056,18.92052,17.50971,17.01711,16.64526,0,1
1237653664184664199,148.962803903308,1.57813970669253,18.50729,16.21858,15.2366,14.8152,14.48256,0,1
1237653664720224472,146.004630541856,1.87362315917618,18.18352,16.10029,15.05993,14.62561,14.28615,0,1
1237653665256636509,144.985388798962,2.18670368505582,20.45954,18.20387,17.09659,16.63601,16.31122,0,1
1237653665256898583,145.458005753328,2.14942709439922,18.84625,16.92247,15.9937,15.58625,15.26302,0,1
1237653665257160882,146.064255388096,2.25909087703779,18.62645,16.77308,15.90822,15.50127,15.16415,0,1
1237653665257357478,146.570471111342,2.28365480295784,19.44229,17.47108,16.41016,15.95795,15.56474,0,1
1237653665257816315,147.682842179704,2.20556205792586,20.61045,18.81145,17.41192,16.92019,16.58694,0,1
1237653665793835057,145.652261861278,2.57117897402973,17.70631,15.72142,14.82938,14.37113,14.06993,0,1
1237653665793900809,145.861665385056,2.76776599668672,18.05227,16.39626,15.62787,15.21466,14.93659,0,1
1237653665793966339,146.011028055504,2.64217834081002,20.51525,18.57738,17.27883,16.71325,16.33593,0,1
1237653665794163003,146.467185097223,2.63598963021298,20.856,18.93904,17.46571,16.92235,16.61887,0,1
1237653665794293946,146.661264396349,2.65892659409753,17.6867,16.28541,15.49937,15.078,14.78139,0,1
1237654599951057142,146.179933793228,2.79836488408453,20.23534,17.99793,16.61243,16.09404,15.76783,0,1
1237654599951188139,146.488364830196,2.84183866479449,17.40403,15.5598,14.77781,14.4087,14.11143,0,1
1237651252562034840,136.500109823439,56.4466209645214,21.08514,18.86196,17.38605,16.84313,16.49134,0,1
1237651252564197498,143.792988673254,59.5710466285118,19.63888,18.0436,17.17914,16.78969,16.4917,0,1
1237651252564656261,145.36777408551,60.3052705560853,20.3787,18.23836,17.04925,16.59061,16.26684,0,1
1237651271355007101,143.004081935854,59.5134787983328,20.17592,18.17303,16.99149,16.53908,16.20268,0,1
1237651271355531380,144.993251538319,60.2386434719048,20.81325,18.86649,17.65324,17.18722,16.81422,0,1
1237651271355859095,146.124145890615,60.6510205694768,20.90143,19.21248,17.60735,17.03248,16.64714,0,1
1237651271890436212,137.855457579996,57.6515188688004,19.88954,18.42879,17.31121,16.79571,16.43054,0,1
1237651271890632932,138.608313575892,57.9206852758057,21.2595,18.87821,17.53598,17.0016,16.66998,0,1
1237651271890698408,138.733149432994,58.103452629159,19.9724,18.01467,16.86313,16.3693,15.9773,0,1
1237651271890698413,138.771674478602,58.0905502112479,19.261,17.41108,16.22458,15.75308,15.37761,0,1
1237651271890763861,138.810240721546,58.2000158476176,16.85495,15.1575,14.44353,14.05595,13.81726,0,1
1237651271890763944,138.836570301791,58.1251510978276,19.37644,17.5474,16.61753,16.19444,15.87579,0,1
1237651271891550351,141.460382358949,59.35297371688,18.56665,16.64802,15.6848,15.26255,14.92019,0,1
1237651271892664420,145.65245211187,60.8763112471291,17.36884,16.35784,15.89878,15.65515,15.43868,0,1
1237651272427241600,137.021204605635,57.8730379286438,20.4689,18.68354,17.33401,16.8474,16.51635,0,1
1237651272427372700,137.59918948209,58.0160880901413,18.60881,16.90705,15.68975,15.21954,14.82977,0,1
1237651272427700356,138.487457776136,58.6322951256939,20.70555,18.69309,17.34393,16.81393,16.46559,0,1
1237651272428027990,139.599005471749,59.0156455402602,18.18234,16.34845,15.3749,14.96489,14.62797,0,1
1237651272428879985,142.55837452198,60.3510954800145,20.75911,18.73177,17.65198,17.21778,16.82965,0,1
1237651272429011129,143.247763957291,60.5057997964875,19.62152,17.56401,16.39363,15.90591,15.56368,0,1
1237651272429207721,143.698663523729,60.7703772860683,19.60163,17.73285,16.5424,16.07739,15.72134,0,1
1237651272429469884,144.981556587853,61.0756263148261,20.01636,17.9458,16.71324,16.23577,15.89355,0,1
1237651272963588242,134.985561635687,57.3518697131216,20.0994,18.0857,16.90794,16.44386,16.13298,0,1
1237654879115411633,189.770688769166,3.98114368031236,19.97812,18.11195,17.06502,16.69541,16.41502,0,1
1237654879116919092,193.200839730545,4.02234499119184,20.4397,18.39105,17.00387,16.48926,16.14683,0,1
1237654879651758229,188.607742999388,4.47648602743697,19.64942,17.98871,16.92427,16.43697,16.07844,0,1
1237654879652348054,189.941305663278,4.4845021668294,19.32253,17.20249,16.1095,15.68439,15.31497,0,1
1237654879652544624,190.304735133414,4.43185882821814,19.05224,17.15927,16.14618,15.732,15.38137,0,1
1237654879653724212,193.101452627101,4.42702737658454,21.39738,19.00898,17.66173,17.16496,16.82885,0,1
1237654880725368939,188.228591605383,5.37367312514918,19.0493,17.22919,16.3311,15.92074,15.59509,0,1
1237654881262370918,188.483807081413,5.62867371081654,19.05198,17.15574,16.2347,15.80931,15.47005,0,1
1237654881262567556,188.974140879712,5.76106643528013,16.75429,15.00132,14.23028,13.84423,13.61356,0,1
1237654881263026208,190.018510788781,5.67884688420324,19.1503,17.16578,16.05519,15.68282,15.24394,0,1
1237654881263091813,190.260832263702,5.69584821573881,17.56048,15.83721,15.07667,14.72398,14.44462,0,1
1237654881799045271,188.16350052281,6.1625762118696,20.07926,18.1105,16.75892,16.27052,15.94724,0,1
1237654881799241741,188.488211818182,6.20067609027955,18.24578,16.4752,15.49723,15.04031,14.66031,0,1
1237654881799766073,189.804752770296,6.09705832144758,20.56036,18.56869,17.69949,17.26482,17.06178,0,1
1237655123937525874,189.124388434629,3.8936477649087,20.29865,18.21639,17.01771,16.48741,16.08344,0,1
1237655123937656925,189.47300145147,3.91168773337613,18.51179,16.83825,15.95305,15.51612,15.13727,0,1
1237655123937984710,190.201123870947,3.71841110758826,19.21205,17.24818,16.35518,15.94691,15.64293,0,1
1237655125012971790,193.038625897933,4.56272778459511,18.8224,17.39097,16.71262,16.41353,16.18191,0,1
1237655125013102698,193.269244094986,4.60061590505295,21.5962,18.91589,17.49271,16.969,16.65946,0,1
1237655125547614406,187.944230621057,5.14443707813716,18.9913,17.06163,16.09355,15.7146,15.35001,0,1
1237655126084681905,188.436243724523,5.53939176070085,17.83486,15.91454,15.0085,14.60212,14.29396,0,1
1237655126084943968,189.009906954504,5.43084541328241,20.37997,18.5282,17.49569,17.09042,16.79089,0,1
1237655126085009550,189.075786461357,5.40869631656937,19.07221,17.12306,16.18379,15.78426,15.43617,0,1
1237655126085009599,189.139557313772,5.52834198613387,19.89796,18.27753,17.39742,17.02058,16.73369,0,1
1237655126085271669,189.722395722851,5.55222863980444,20.29972,18.0572,16.90959,16.4433,16.1175,0,1
1237655126085599447,190.467327326039,5.50532009885628,21.15705,19.05066,17.69693,17.16759,16.82313,0,1
1237655126085599500,190.445444269155,5.51591588642208,20.67389,18.67931,17.24901,16.68238,16.31223,0,1
1237655126621618317,188.478862510837,5.8626860173005,17.13014,15.24841,14.34222,13.93876,13.64977,0,1
